Timestamp,Embedded_text,Comments,Likes,Retweets,UserScreenName
2022-04-09T21:25:09.000Z,"UN doesn't 'hold out' hope Australia will act on climate change
independentaustralia.net
UN doesn't 'hold out' hope Australia will act on climate change
United Nations Secretary-General António Guterres recently named Australia a ""hold out"" on setting stronger emissions reduction targets.
1
10
16",1,10,16,Greta Thunberg News
2022-03-20T22:38:03.000Z,"In the Antarctic the temperature is 40 degrees C above normal, while in the Arctic it is 30 degrees C above normal. One scientist says that this shows that ""we have entered a new extreme phase of climate change much earlier than we had expected.” Worrying.
theguardian.com
Heatwaves at both of Earth’s poles alarm climate scientists
Antarctic areas reach 40C above normal at same time as north pole regions hit 30C above usual levels
1
21
20",1,21,20,Ray Monk
2022-03-22T23:33:59.000Z,"""Former defence chiefs have accused the federal government of failing to protect Australians from the threat of climate change, as they appeal to the major parties to commit to addressing the ""clear and present danger"" of a warming planet.""
canberratimes.com.au
Ex-Defence leaders say govt 'missing in action' on grave climate threat
Former defence chiefs have accused the federal government of failing to protect Australians from the threat of climate...
8
21",nan,8,21,Simon Banks
2022-03-09T23:30:02.000Z,"“The impacts of climate change are not gender neutral.”
Speaking at our #IWD2022 event in Sydney last Friday, 
@kavnaidu
 shared how she has seen first-hand the worst impacts of climate change on women & girls in Asia & the Pacific. 

Via 
@smh
smh.com.au
International Women’s Day highlights climate justice as a feminist issue
Women are on the front lines of the global climate crisis, making up 80 per cent of the 21.5 million people displaced every year by climate-related events.
2
4",nan,2,4,UN Women Australia
2022-06-02T22:10:20.000Z,"Innovation can be seen all across  - just take a look at this solar flower in #Saskatchewan! 

Helping to power a high school, this  offers clean energy and a new pathway for students to learn about science, climate change, and clean technology.
cbc.ca
Solar flower provides power to Saskatoon high school while inspiring students | CBC News
A solar-fed microgrid is providing a Saskatoon school with energy and educational opportunities.
6
8
13",6,8,13,Jonathan Wilkinson
2022-02-21T21:59:58.000Z,".
@Refugees
 is reporting increasing “incidents of violence and serious human rights violations” against  migrants at EU borders.

Recently, we spoke to 
@FilippoGrandi
 about the “pushback” of migrants amid crises, including climate change.

Full interview: https://youtu.be/PNTWdO9Q3zM
7
29
68",7,29,68,UpFront
2022-06-05T21:42:09.000Z,"Replying to 
@AlecStapp
Does this take account for the health inequities with respect to climate change? Wealthy white people are less impacted by climate change than people of color in the US and, especially, low income and vulnerable populations worldwide.
4
14",4,nan,14,Name cannot be blank
2022-02-03T21:19:39.000Z,"Climate change is fundamentally changing the Winter Olympics. There are limitations to how much snow you can make, and where, in a warming world. 
@ProtectWinters
 @alroker
 @KathrynProciv
 @NBCSports
 @NBCNews
 @nsj
Quote Tweet
Climate Central
@ClimateCentral
 · Feb 3
""All of the 19 cities to host the Winter Olympics since 1950 have warmed since then, according to analysis from Climate Central... February temperatures in Beijing have warmed by 8.9 °F since 1950"": https://medialibrary.climatecentral.org/resources/warming-winter-olympics… #ClimateMatters #Olympics #Olympics2022 #Beijing2022
9
15",nan,9,15,Bernadette Woods Placky
2022-04-06T23:56:56.000Z,"Sneak peek at a draft of the comic I'm working on with 
@AdeebaRisha
 @GinaZiervogel
 and 
@catsims
 Based on qual research about everyday experiences of climate change in Bangladesh, South Africa, Bolivia, Puerto Rico & Barbuda. So excited to see our script come to life!
9
23
95",9,23,95,Gemma Sou
2022-03-12T23:54:50.000Z,"I want peace and international cooperation against the existential threat of climate change that is right around the fucking corner
1
10
25",1,10,25,Dr. Professor Sir Bane QC KCB MP PhD
2022-06-12T23:35:20.000Z,"Let me be crystal clear, THE way to save greater gliders is to stop habitat destruction and to take meaningful action on climate change. Both of these things will need to come from the top down, with governments legislating better protection and impactful climate action (1/2)
8
163
566",8,163,566,Dr Kita Ashman
2022-02-16T22:32:08.000Z,"Replying to 
@smh
 and 
@NickToscano1
If only we had a Federal Government that took climate change seriously
2
4
9",2,4,9,Avi is a creep
2022-03-02T22:45:01.000Z,"Climate change is already a CRISIS. When will my colleagues on the other side of the aisle come to the table to address this reality?
sfchronicle.com
Rain could finally hit S.F. Bay Area after record-breaking dry streak
A persistent lack of rain in the Bay Area led two cities to break their respective...
19
24
98",19,24,98,Alex Padilla
2022-07-04T23:15:58.000Z,"@AlboMP
 's foreign policy's taking off in spite of critics, as he seeks to reconcile both strands of Australia’s UN/US foreign policy predilections;while not forgetting the neighbourhood & responding to the Pacific's felt need of climate change https://thenewdaily.com.au/news/politics/2022/07/04/albanese-foreign-policy-critics/… 
@ANUmedia
thenewdaily.com.au
Albanese's foreign policy takes off in spite of critics
Some critics noted Albanese has now spent a full two of his first six weeks as PM overseas, even as experts praise his foreign policy achievments.
4
4",nan,4,4,John Blaxland
2022-06-22T21:53:20.000Z,"1/ Analysing the IPCC chapters on #ClimateChange; up to 1000 references in each chapter. How many are #openaccess (i.e. they can be read immediately by citizens of the world? 
I've searched the Royal Soc. Chem site for ""climate change"" articles. How many can you read?
3
6
8",3,6,8,Peter Murray-Rust
2022-02-03T23:00:09.000Z,"What can elephant seals tell us about climate change? 
@UNESCO
plans to find out by enlisting these whiskered mammals for research in hard-to-reach places of the Antarctic Ocean – one of the fastest warming spots on Earth.
cbsnews.com
A special group of marine scientists has been recruited to gather vital data about the ocean —...
A group of elephant seals near Antarctica are on a mission to gather ""critical"" data about the ocean.
6
7",nan,6,7,EDF
2022-02-22T21:17:17.000Z,"I will be moderating a session on #Youth & #ClimateChange set for the 24th of February 2022 at 10:00am CAT. The webinar will be held under the theme: Interrogating how the Zimbabwe Climate Policy and National Climate Change Response Strategy Accelerate Youth Climate Action.
1
6
34",1,6,34,Elizabeth Gulugulu
2022-06-07T22:09:53.000Z,"Correct me if I’m wrong, but aren’t disasters and drought the result of climate change that’s partially caused by livestock? Why then do we have to keep compensating these people for something they’re causing?
farmprogress.com
When disaster strikes: FSA, NRCS offer assistance
Policy Report: Here is an overview of federal disaster programs that can help producers.
3
30
46",3,30,46,Blue Equus
2022-06-26T22:22:04.000Z,"How good is climate change and poorly insulated houses 
ALT
1
10",1,nan,10,MJ Leaver
2022-03-13T21:29:34.000Z,"For energy prices and for minimising and adapting to climate change, there should be very short-term, medium-term and long-term plans. What we have instead is a heads in the sand approach, combined with a lot of nonsense about deficits. You can hear it every morning on the radio.
8
28
71",8,28,71,Steven Hail
2022-06-18T22:03:00.000Z,"""The world’s food systems are being battered on three fronts: suffocated by climate change, shaken by the COVID-19 earthquake, and suffering from the cyclone of war,"" writes Lawrence Haddad.

""The key to turning this around is to diversify""
time.com
The Ukraine Crisis Shows How Fragile Our Food Systems Are
The Ukraine war is creating a global food crisis. One vital solution is for the world to diversify its food sources
23
44
100",23,44,100,TIME
2022-02-19T23:19:31.000Z,"Replying to 
@jonatha25631619
 and 
@catturd2
We already did.  That's the issue with the pipelines. They have Oil, Gas, Gold, and farmland that after climate change will be the new IOWA.  

Canada is both the cause of and solution to Americas climate change problems.
113
6
2",113,6,2,Hontas Farmer
2022-07-12T17:50:00.000Z,"Giant sequoias, bristlecone pines and Joshua trees are under threat. Are we doing enough to protect iconic trees that are increasingly vulnerable?, writes The Times Editorial Board. (via 
@latimesopinion
)
latimes.com
Editorial: Climate change is killing California's iconic trees
Giant sequoias, bristlecone pines and Joshua trees are under threat. Are we doing enough to protect iconic trees that are increasingly vulnerable?
1
8
15",1,8,15,Los Angeles Times
2022-06-26T21:45:00.000Z,"Los Angeles could become the world's largest city to stop building new gas stations. This effort to speed the EV transition, combat climate change, protect people's health is particularly noteworthy coming from LA, which ""grew up around the automobile""
theguardian.com
Los Angeles may ban new gas stations to help combat climate emergency
The city famous for its car culture could quit building fossil fuel infrastructure – and it would be the largest city to do so yet
5
12",nan,5,12,EDF
2022-01-21T21:35:48.000Z,"Where are we with climate change legislation? There is a path forward and I talked with NBC about how we got here and what are our next steps.
26
23
96",26,23,96,Senator Tina Smith
2022-06-21T23:49:06.000Z,"Global warming/climate change

Covid
Quote Tweet
Austin Rief
@austin_rief
 · Jun 21
What's a scam that's become so normalized that we don't even realize it's a scam anymore?
Show this thread
8
1
50",8,1,50,Alberta-Leonidas
2022-05-15T23:41:16.000Z,"You’re the minister of environment and climate change and you think we live in a tolerant country? Where Indigenous land defenders have feared for our lives?
Quote Tweet
Catherine McKenna
@cathmckenna
 · May 15
Reading the news today, I'm feeling very fortunate to live in Canada - a diverse and tolerant country that values freedom while respecting human rights. We aren't perfect and building our country is an ongoing project but I wouldn't choose anywhere else. 
1
1
22",1,1,22,Dani (she/they)
2022-07-18T16:15:00.000Z,"Prince Harry took his private jet into NYC to reportedly lecture the UN General Assembly on ""climate change"" and poverty. How clueless are our ""Elites?""
18
80
197",18,80,197,GreatAmericanMail
2022-01-21T23:29:50.000Z,"Nestled amongst the stars, hidden deep, lies a planet full of #liars. They lie to each other, and themselves.
I'll quit drinking tomorrow. I'll go for a run next week. We'll end climate change in a year, war in rwo.
This orb has many names, but one we know well.
#vss365 #SciFiFri
1
3
20",1,3,20,"Punk Rock Kilgore Trout, worrier poet"
2022-04-23T22:41:05.000Z,"Replying to 
@amacdonell
He was a climate change activist and had wrote about his planned date of death apparently
cbsnews.com
Man dies after setting himself on fire in front of the Supreme Court, police say
The court said there were no other injuries, and there does not appear to be a public safety concern.
19
890
3,564",19,890,"3,564",Muffuletta Matzo Man
2022-06-04T22:23:27.000Z,"What’s more “radical”? Making the case for change? Or simply standing by and reporting as the world burns? 

Excellent 
@MediawatchNZ
 by 
@HaydenDonnell
 this morning, contrasting the editorial direction of climate action coverage in two major NZ papers. https://rnz.co.nz/national/programmes/mediawatch/audio/2018844399/the-dominion-post-gets-real-on-climate-action…
ALT
ALT
5
29
101",5,29,101,Jolisa Gracewood
2022-04-11T22:17:33.000Z,"CLIMATE CHANGE HOAX!!

""Mother nature"" ALWAYS answers to Father God.
13
35
110",13,35,110,Operation Heal America
2022-04-18T22:00:02.000Z,"Awesome art to remind us about #globalwarming
#ClimateChange #Sustainability #SDG
15
393
925",15,393,925,Alvin Foo
2022-03-29T22:16:18.000Z,"Mitigating the effects of climate change by rapidly reducing greenhouse gas emissions could cut by up to 80% the number of people projected to move from their home countries by 2050, according to The World Bank. 

— Via 
@livingonearth
theworld.org
Climate change may be the leading driver of tomorrow's refugee crisis
If climate change continues on its current trajectory, over 200 million climate refugees could be displaced worldwide by the year 2050.
6
5",nan,6,5,The World
2022-05-06T21:07:18.000Z,"Check out this great 
@NPR
 interview with CLIMATE CHANGE AND U.S. CITIES editor Cynthia Rosenzweig who just won the 
@WorldFoodPrize
. Congrats Cynthia! http://ow.ly/IuAc50J1Jvj #FoodPrize22
npr.org
World Food Prize goes to former farmer who answers climate change question: 'So what?'
The 2022 honoree is Cynthia Rosenzweig, whose computer modeling shows the impact on global crops. She talks about her ""aha"" moment, a big surprise in her findings and her plans for the $250,000 prize.
1
4
9",1,4,9,Island Press
2022-02-05T22:34:13.000Z,"Jan'21 summary/explainer of media coverage of climate change or global warming now out https://sciencepolicy.colorado.edu/icecaps/research/media_coverage/summaries/issue61.html…

from Dec'21, coverage down in all regions, yet steady in Latin America: Europe (-3%), Africa (-6%), Asia (-8%), Middle East (-20%), North America (-26%), Oceania (-34%)
7
13",nan,7,13,Media and Climate Change Observatory (MeCCO)
2022-02-19T18:46:00.000Z,"""Any hope of international cooperation to address global climate change and to address future pandemics would likely suffer a major setback."" 
@BernieSanders
 #NoWarInUkraine
3
15
41",3,15,41,Our Revolution
2022-02-17T23:35:28.000Z,"Urban noise pollution is getting worse. Wildfires are growing more severe. And climate change is disrupting the timing of natural events and the life cycles of plants and animals all over the world.
scientificamerican.com
Noise Pollution, Wildfires Top U.N. Report on Emerging Environmental Threats
Climate-driven mismatches in the life cycles of plants and animals were also cited as a major concern
2
32
65",2,32,65,Scientific American
2022-04-04T22:52:13.000Z,"'Transformational change is needed in ever region & sector now to mitigate climate change' IPCC
abc.net.au
The IPCC has laid out what we need to do to keep global warming under 1.5C. Here are the key...
It will take ""transformational change"" in every sector in every region of the world to keep global warming under 1.5 degrees Celsius, the world's climate scientists and governments warn.
5
10",nan,5,10,Animal Justice Party - South Australia
2022-02-09T22:50:55.000Z,"At RMI, we focus on reducing carbon emissions through a rapid energy transition. But engineered CO2 removal could provide a critical backstop against worsening climate change. Read our latest insights on the subject here, in partnership with 
@Third_Deriv
.
rmi.org
Direct Air Capture and the Climate Long Game - RMI
Download our new insight brief, Scoping the Need for Direct Air Capture, here. According to the latest science, the risk of catastrophic climate change grows significantly if the world warms by more...
1
5
10",1,5,10,RMI
2022-02-16T22:36:15.000Z,"Meanwhile, every government for decades has been allied with the powerful agribusiness industry, which is deforesting the country and contributing to climate change. None has been more brazen than Bolsonaro. These are not unrelated facts. https://www1.folha.uol.com.br/cotidiano/2022/02/fortes-chuvas-matam-ao-menos-34-pessoas-em-petropolis-rj.shtml…
1
5
11",1,5,11,Andrew Fishman
2022-04-03T23:05:00.000Z,"Just because climate change seems to have disappeared from the news doesn't mean that the issue has gone away. Far from it.

David Taylor-Gooby via @NE_Bylines
northeastbylines.co.uk
Don't forget about the climate issue
Just because climate change seems to have disappeared from the news doesn't mean that the issue has gone away. Far from it.
4
7",nan,4,7,East Anglia Bylines
2022-07-05T22:24:11.000Z,"Albanese blames the floods on climate change. There is simply no credible evidence on which to base this. The CSIRO said they couldn't determine what effect climate change was having compared to what effect Australia's naturally variable climate was having.
1
4
13",1,4,13,Bradthinks71
2022-04-29T22:45:37.000Z,"The Ukraine Food Price Crisis is Just a Preview of What Could Happen as Climate Change Worsens - TIME
apple.news
The Ukraine Food Price Crisis is Just a Preview of What Could Happen as Climate Change Worsens
""If we continue on this trajectory, to 1.5°C or even 2°C, all hell will break loose""
6
15",nan,6,15,Paul Beckwith
2022-02-26T20:45:52.000Z,"Replying to 
@JimJarmuschHair
This is the same reaction he gave when Jonah Hill brought up climate change a few weeks ago
1
427",nan,1,427,SB
2022-05-21T23:34:38.000Z,"In the seat of Kooyong, Independent Monique Ryan says she will likely work with Labor if the party is prepared to discuss climate change.
abc.net.au
Coalition's support of Clive Palmer 'certainly did have an impact' on vote in WA, Michaelia Cash...
Michaelia Cash says the Coalition's initial support for Clive Palmer suing the WA government had an impact on the vote in her state, where Labor picked up four seats from the Liberal Party.
13
9
67",13,9,67,ABC Melbourne
2022-06-04T22:11:12.000Z,"""The way to stop (climate change) is to stop burning #FossilFuels 

RT
@ProfStrachan
Bill Nye answers the most-Googled climate change questions: When did it start? How can we stop it? https://usatoday.com/story/entertainment/celebrities/2022/06/04/bill-nye-climate-change-recycling/7498049001/…  
@usatoday
usatoday.com
Bill Nye answers the most-Googled climate change questions: When did it start? How can we stop it?
Bill Nye answers some of the most commonly Googled questions about climate change and global warming.
4
12
13",4,12,13,BF Nagy Climate Solutions
2022-03-15T23:55:19.000Z,"Due to climate change?
Quote Tweet
Herald Sun
@theheraldsun
 · Mar 14
Former Bombers star Matthew Lloyd is recovering after a bout of Bell’s Palsy left him with restricted movement in half his face. @JackieHeraldSun   https://bit.ly/3w1TJKK
3
5
21",3,5,21,FOTA
2022-06-26T22:18:23.000Z,"We now live in 2 separate Americas. 

On civil rights, reproduction, immigration, marriage, climate change, contraception, intimacy, voting rights & truth. 

The myth that we’ll ever return to the mainstream consensus of post WWII is inherently flawed. 

That was the anomaly.
17
80
391",17,80,391,Bryan Behar
2022-04-08T21:54:47.000Z,"Investing in nature is one of the most critical actions we can take to combat climate change. Through #Budget2022, we are:
Providing $19.6M to the Freshwater Action Plan which will help clean up the Great Lakes.
Investing $55M to support the Trans Canada Trail.
3
5
17",3,5,17,Anita Anand
2022-01-21T23:26:06.000Z,".
@benokri
 on the connection between climate change and oppression, the need for myths and stories to reanimate us—and the searing reality that we have nowhere to go so we may as well tell the stories of our times.
newstatesman.com
Ben Okri: climate change and oppression are born of the same “devouring instincts”
The award-winning writer on philosophy, mythology and the connections between racial injustice and ecological crisis.
1
3
6",1,3,6,Nash Tysmans
2022-04-29T22:37:03.000Z,"What a bizarre claim. Conservates are exactly where they've always been on climate change.

On immigration, however, there is a distinct move to more restrictions and opposing even legal immigration.
Quote Tweet
James Surowiecki
@JamesSurowiecki
 · Apr 30
Obviously conservatives are much further right on climate change than they were.  

It’s also ludicrous to pretend that Republicans have not moved far right on immigration over the past 5 years, let alone the past 15. And that’s on all immigration, including legal immigration. twitter.com/benshapiro/sta…
Show this thread
4
12",nan,4,12,Howard Wall
2022-04-02T22:18:42.000Z,"Think of this image when anyone complains about climate change protesters disrupting traffic. #ClimateAction
4
25
67",4,25,67,Ynys Môn
2022-07-11T05:47:50.000Z," Hike fossil fuel prices,
 Hike prices & taxes on fossil fuel based vehicles,
 Announce strict mandatory Scrap policies for fossil fuel vehicles,
 Offer subsidies on EVs,
 Lure people to buy highly overpriced, rebranded EVs using the name of Climate Change
@ZerkeeB
2
11
16",2,11,16,MAVERICK X
2022-01-28T21:42:08.000Z,"Replying to 
@AUSOlympicTeam
Totally inappropriate. Not all money is good money. Climate change affects poorest nations first. What about your Olympic values
3
12",nan,3,12,Integrity
2022-02-08T22:34:40.000Z,"Hey look the mega millionaire commercial bank founder who bought himself a failed vanity run for president says that climate change and the housing crisis are caused by dirty hippies
Quote Tweet
John Delaney
@JohnDelaney
 · Feb 8
The anti-nuclear movement has made climate change worse and the anti-development movement has made affordable housing worse.    These are unfortunate truths that we are paying the price for.
1
8",nan,1,8,skooks
2022-04-25T22:34:01.000Z,"Join us TOMORROW, Tuesday, April 26th at 2pm ET for our #BTWFTalks/ on climate change + youth mental health. Join the conversation at: https://youtube.com/watch?v=TV2n1gjIYAw…
@AishahNyeta
 @sjaquetteray
 @shadille
ALT
3
15",nan,3,15,Born This Way Foundation
2022-06-20T22:26:13.000Z,"Exciting press conference today at 
@MeadowsC4Water
. 
@RepLloydDoggett
 and Dr Robert Mace unveiled details of a new 
@TxStateResearch
 project to study the impact of climate change on Texas water
3
15",nan,3,15,Yvonne_TXST
2022-02-07T23:00:01.000Z,"“You can’t address a problem without data.” Activists are urging the International Energy Agency to make its data free and available to everyone in the broader effort to better understand, and fight, climate change.
insideclimatenews.org
Activists Urge the International Energy Agency to Remove Paywalls Around its Data - Inside Climate...
WASHINGTON—A growing number of activists and academics are calling on the International Energy Agency to make its data free and available to everyone, ahead of the agency’s biennial board meeting in...
3
9",nan,3,9,Inside Climate News
2022-04-18T22:05:07.000Z,"Replying to 
@ProudSocialist
For those planning to vote HARDER for Dems in the midterms: please consider what they gave us for 2 years:
* NO minimum wage hikes
* NO fight for healthcare
* NO help for climate change
* MORE ramping up of war
* MORE tax cuts 4 the rich
THIS IS ALL THEY HAVE.
#DitchTheDuopoly
2
25
46",2,25,46,Maynard'sHighNotes
2022-07-08T22:23:53.000Z,"Meet Mammosapien 

An NFT backed by Carbon that directly fights Climate Change

Join our Discord: https://bit.ly/3LDk4D9

#NFT #NFTArt #NFTCommunity
1
1
14",1,1,14,EcoSapiens | Arriving Q3 2022
2022-07-07T22:45:28.000Z,"18/18 With several interlinked crises going on - climate change, biodiversity loss, land degradation, COVID and a war, it is strongly advisable for policymakers to listen to science, rather than act haphazardly based on maladvice.
Let's not spill oil on a slippery slope downhill.
1
3
30",1,3,30,Guy Pe'er
2022-04-08T22:17:09.000Z,"Monica Medina, Asst. SecState for Oceans & International Environmental and Scientific Affairs of the U.S. visited 
@cfedmha
 for important talks on the effects of climate change on natural disasters in the Indo-Pacific region ahead of the #OurOcean2022 conference.
10
25",nan,10,25,CFE-DM
2022-03-02T22:25:28.000Z,"The passage of the #AmericaCOMPETES Act is critical to ensuring US leadership on climate change and bolstering efforts to meet our commitments under the Paris Climate Agreement. https://rules.house.gov/sites/democrats.rules.house.gov/files/BILLS-117HR4521RH-RCP117-31.pdf…
5
6",nan,5,6,House Foreign Affairs Committee
2022-07-18T12:37:33.000Z,"Any money that is spent to ""stop climate change"" is completely wasted.

Dr Robert Ian Holmes - Climate Scientist
5
37
121",5,37,121,1000FrollyPhD
2022-01-30T22:51:58.000Z,"Huge win for Neil Young and Joni Mitchell.  Now Spotify what are you going to do about all the RACISM and misinformation about Climate Change that Joe Rogan continually pushes on his podcast?
thehill.com
Spotify to add content advisory to podcasts that discuss COVID-19
Audio streaming giant Spotify announced it will add a content advisory to podcasts that discuss COVID-19 after several musicians boycotted the service due to virus misinformatio…
1
4
19",1,4,19,Trisha Mortimore
2022-01-31T23:50:00.000Z,"“We’re seeing more and more foundations putting money into science journalism in different ways, because of COVID and climate change in particular,” says 
@deborahblum
 in this article by EJN Exec Director 
@JamesFahn
 for 
@gijn
. Read more:
gijn.org
The Rise of Science-Based Investigative Journalism
Journalists are increasingly using the tools of science journalism and scientific inquiry for in-depth data and investigative reporting.
4
9",nan,4,9,Earth Journalism Network
2022-05-15T21:30:08.000Z,"""We need to talk more about the environment and the consequences of climate change on social media, just like we talk about sports, and reality shows so that our government and legislators recognize the need to prioritize and act NOW!""~
@Queen_Raffy
Listen https://climatetalkpodcast.com/ct0021-a-novice-perspective-of-climate-change…
7
6",nan,7,6,The Climate Talk Podcast
2022-04-03T22:19:10.000Z,"Replying to 
@PeterWilsonTmba
 @AlboMP
 and 
@AdamBandt
If you're an agriculturalist you should back the closing of coal mines shouldn't you? Or is climate change not going to effect agriculture?
1
1
16",1,1,16,Antonia
2022-02-19T22:48:00.000Z,"A recent federal report estimates New England will experience up to a foot of sea level rise by 2050.
Hear what the experts have to say about climate change on the latest Under the Radar with 
@CallieCrossley
.
wgbh.org
Environmental Roundtable: Boston's boom in green transportation, climate change and activism
These stories and more on our latest show.
1
2
5",1,2,5,GBH News
2022-07-18T13:25:57.000Z,"Jet setter Harry Markle lecturing the UN about climate change and poverty, is like Dr Harold Shipman presenting a paper to the GMC about medical ethics. #PrinceHarryAtTheUN
88
484
2,128",88,484,"2,128",Dominic Farrell
2022-06-11T23:01:00.000Z,"The West is a hotspot for lawsuits arguing that climate change-inducing policies are at odds with state constitutions: Three out of five pending state climate cases brought by young plaintiffs originated in the Western U.S.
hcn.org
Western courts grapple with climate change
Rocky Mountain teens sue over fossil fuel-friendly policies.
3
8",nan,3,8,High Country News
2022-01-24T22:21:34.000Z,"Theres surprisingly small overlap between those who think runaway climate change/collapse is imminent and those who promote geoengineering through solar radiation management.

If I thought the world was about to end its hard to see how dimming the sun would be a less worse option
45
42
226",45,42,226,Zeke Hausfather
2022-05-19T22:34:00.000Z,"We want to know what Texans think the federal, state and local governments can and should do to help mitigate the impacts of climate change — and what your families and neighborhoods are already doing.
texastribune.org
Help us show how climate change is impacting Texans
Climate change is here. We want to document where its effects are being felt in Texas, how communities are adapting and what government officials should do to help.
7
4
14",7,4,14,Texas Tribune
2022-06-25T21:12:05.000Z,"Forget climate change. Just health benefits alone would pay for the electrific school buses several times over.
Quote Tweet
Business Insider
@BusinessInsider
 · Jun 23
Most of America's 480,000 school buses run on diesel fuel. However, some school districts are beginning to invest in electric buses
1
15",nan,1,15,Haewon McJeon
2022-05-21T22:55:46.000Z,"I'm muting that thread now. I appreciate everyone's input etc but I just want to go back to shit posting about mayo and telling you to pack a go bag and give your neighbors tea cause this summer is going to be horrible (I'm a climate change reporter)
6
2
151",6,2,151,"Kendra ""Gloom is My Beat"" Pierre-Louis"
2022-06-25T21:25:26.000Z,"Zone-by-zone study of Central Asia shows hotter and drier deserts and warmer and wetter mountains due to climate change
phys.org
Zone-by-zone study of Central Asia shows hotter and drier deserts and warmer and wetter mountains...
A pair of researchers at the University of Nebraska's School of Natural Resources and Department of Earth and Atmospheric Sciences has conducted a zone-by-zone study of weather in Central Asia to...
8
5",nan,8,5,Greta Thunberg News
2022-05-12T21:54:44.000Z,"Wonder if the new 
@East_Riding
 @ChairmanERYC
 views climate change differently to the outgoing Chair? Chairing a Council with its own pension scheme investments in the filthy fossil fuels increasing the risk to, and cost of, his own constituents being flooded isn't a vote winner
2
2",nan,2,2,Fossil Free East Yorkshire
2022-02-22T23:05:01.000Z,"Our latest case study with 
@WorldVisionAus
 & 
@AusHPship
 explores climate change adaptation & #DRR integration in  to inform strategies & strengthen community-level outcomes. 

Read: http://ow.ly/u9JI50I1FS1
@CAREAustralia
 @PlanAustralia
 @CaritasAust
 @OxfamAustralia
 @SaveAusNews
4
5",nan,4,5,Humanitarian Advisory Group
2022-04-14T23:19:09.000Z,"Those aren't fireworks in Phoenix celebrating the climate change breakthroughs of mayor Kate. Those are gun shots and more gun shots and more gun shots.
2
7",nan,2,7,Dr. Andrew Jackson
2022-07-16T07:59:59.000Z,"#Weekend Reading: with the UK expected to experience extremely #hot weather in the coming days, what can #centralbanks do to better understand the economic impacts of #ClimateChange?

Our 
@EconSteveM
 explains in this piece for 
@CentralBanking_
centralbanking.com
Modelling the short-term economic impacts of climate change - Central Banking
Econometric models can give central banks a clearer picture of short-term climate impacts, says Stephen Millard
3
1",nan,3,1,National Institute of Economic and Social Research
2022-02-01T21:10:55.000Z,"pssssst we’re not ready for the drastic lifestyle changes required to combat climate change and will quickly descend into nihilistic bacchanal and the species of humans will be a short, sad joke in the history of time hehe
3
1
72",3,1,72,zach zimmerman
2022-05-08T22:07:07.000Z,"Prince William opened a BAFTA segment on climate change urging viewers to be more sustainable. His message introduced a special segment at the Bafta Television Awards highlighting “Planet Placement”, in which drama, documentaries, sports and entertainment shows…
36
122
994",36,122,994,Isa
2022-07-06T22:55:26.000Z,"Replying to 
@llanier67
 and 
@MikeonFire2
I feel like climate change craziness is actually deflecting our attention from actual environmentalism. People who actually care for the earth and nature were noble. This is not. 
We need to get back to basics.
Recycle, plant trees, pick up trash, live a simple life.
4
4
39",4,4,39,Rebecca Connors
2022-06-14T23:02:50.000Z,"I wonder if climate change and Covid are connected.
21
3
52",21,3,52,Rod Farva's litre of cola
2022-06-16T22:52:52.000Z,"Replying to 
@impactusa8
 @VeeGoodwin2
 and 2 others
That's why they changed it to ""Climate Change."" Because the global cooling that was predicted in the mid-seventies never came to fruition and then global warming prophesied in the nineties never happened. So when anything climate related happens they just say ""climate change.""
1
1
5",1,1,5,justpeachy
2022-05-16T22:08:48.000Z,"the morrison-joyce govt’s denial of climate risk and politicisation of climate change has led to the suppression of reports that would help the public service prepare mitigation strategies.

their politicking compromises our safety.

https://abc.net.au/news/2022-05-17/climate-change-situation-documents-withheld-by-government/101070796?utm_campaign=abc_news_web&utm_content=twitter&utm_medium=content_shared&utm_source=abc_news_web… #auspol
abc.net.au
Government infighting over climate change made giving honest policy advice harder, tribunal told
Internal conflict within the Morrison government on climate change policy made it harder for public servants to give frank advice about how to prepare for worsening climate extremes, according to the...
14
169
391",14,169,391,simon holmes à court
2022-04-07T23:33:47.000Z,"We’re going to keep fighting against climate change, too. We’ll invest in critical minerals, we’ll make zero-emission vehicles more affordable for Canadians, we’ll make the batteries for these cars and trucks, and we’ll build charging stations across the country. #Budget2022
116
71
696",116,71,696,Justin Trudeau
2022-01-29T22:16:19.000Z,"This is the problem when you have an accountant help run the country they don't understand the basics of energy COP26 HAS FAILED 
Climate change: More drilling for North Sea gas is an unrealistic strategy for bringing down energy prices, Alok Sharma says
news.sky.com
Climate change: More drilling for North Sea gas is an unrealistic strategy for bringing down energy...
COP26 president Mr Sharma also rejects the idea that more North Sea gas would better protect the UK from any deliberate squeezing of supply by Russia. It comes after MPs who have established a 'Net...
1
2
6",1,2,6,Eddie Martin
2022-06-27T22:42:07.000Z,"“It is clear that a lack of food – driven by war, climate change or a combination of both – can destabilise and lead to even more conflict, says a new report.

Read our own report on climate change and Australia's security: https://climatecouncil.org.au/resources/climate-security-region/…

#Auspol
theguardian.com
Australia ‘ill-prepared’ for food insecurity driven by war and climate crisis, former defence...
Former military heads warn of risks to food supply ahead of report from Australian Security Leaders Climate Group
6
15",nan,6,15,Climate Council
